Company,Sector,PE,3Y High,3Y Low,% Assets
1. Aditya Birla Sun Life Arbitrage Fund
NMDC,Metals,6.94,4.73,0.00,3.69
JSW Steel,Metals,8.45,9.60,0.00,2.85
National Aluminium,Metals,7.16,5.35,1.95,2.63
Mahanagar Gas,Energy,16.18,3.48,0.00,1.90
Hindustan Zinc,Metals,11.37,5.75,0.89,1.52
SAIL,Metals,8.54,1.67,0.00,0.50
Triveni Engineering,Diversified,7.34,0.53,0.00,0.43
South West Pinnacle Exploration,Engineering,5.17,1.12,0.00,0.41
267. DSP Natural Resources and New Energy Fund - Regular Plan
BPCL,Energy,19.54,10.50,3.17,10.50
HPCL,Energy,9.39,9.11,4.48,8.21
Petronet LNG,Energy,19.10,10.11,0.00,8.09
Reliance Industries,Energy,21.30,11.81,5.85,7.75
Indian Oil Corp.,Energy,9.78,8.17,1.76,7.51
ONGC,Energy,6.78,9.96,0.00,7.31
Black Rock Global Funds - New Energy Fund,-,-,-,-,6.90
Hindalco Inds.,Metals,51.26,9.02,2.29,6.75
Coal India,Energy,7.07,9.00,0.91,5.98
GAIL,Energy,9.63,9.21,3.17,4.64
Vedanta,Metals,8.00,13.43,2.84,4.19
Tata Steel,Metals,4.79,10.20,3.93,3.93
NMDC,Metals,6.94,4.73,0.00,3.69
JSW Steel,Metals,8.45,9.60,0.00,2.85
National Aluminium,Metals,7.16,5.35,1.95,2.63
Mahanagar Gas,Energy,16.18,3.48,0.00,1.90
Hindustan Zinc,Metals,11.37,5.75,0.89,1.52
SAIL,Metals,8.54,1.67,0.00,0.50
Triveni Engineering,Diversified,7.34,0.53,0.00,0.43
South West Pinnacle Exploration,Engineering,5.17,1.12,0.00,0.41
268. DSP Nifty 50 Index Fund - Direct Plan
HDFC Bank,Financial,29.02,11.19,10.23,11.19
Reliance Industries,Energy,21.30,10.04,8.74,9.62
HDFC,Financial,34.47,8.23,6.88,7.19
Infosys,Technology,17.89,6.84,5.70,6.23
ICICI Bank,Financial,54.53,6.00,5.17,5.91
ITC,FMCG,23.98,5.44,4.66,4.72
Tata Consultancy Services,Technology,23.92,5.25,4.45,4.65
Kotak Mahindra Bank,Financial,37.73,4.64,3.71,4.64
Larsen & Toubro,Construction,21.94,3.96,3.50,3.84
Hindustan Unilever,FMCG,69.35,2.99,2.58,2.99
Axis Bank,Financial,45.74,3.39,2.88,2.92
State Bank of India,Financial,30.54,2.84,2.19,2.19
Bajaj Finance,Financial,47.90,2.03,1.44,2.03
Maruti Suzuki India,Automobile,31.85,2.08,1.59,1.88
Indusind Bank,Financial,22.01,1.93,1.48,1.76
Asian Paints,Chemicals,65.76,1.68,1.26,1.68
Bharti Airtel,Communication,0.00,1.47,0.93,1.47
HCL Technologies,Technology,14.96,1.35,1.18,1.24
Titan Company,Cons Durable,84.02,1.14,0.97,1.12
Mahindra & Mahindra,Automobile,12.54,1.38,1.09,1.11
Bajaj Finserv,Financial,34.76,1.09,0.90,1.09
NTPC,Energy,10.17,1.26,1.08,1.08
Nestle India,FMCG,86.20,1.06,0.00,1.06
Power Grid Corporation,Energy,6.96,1.09,0.90,0.99
Ultratech Cement,Construction,38.39,1.02,0.88,0.96
269. DSP Nifty 50 Index Fund - Regular Plan
HDFC Bank,Financial,29.02,11.19,10.23,11.19
Reliance Industries,Energy,21.30,10.04,8.74,9.62
HDFC,Financial,34.47,8.23,6.88,7.19
Infosys,Technology,17.89,6.84,5.70,6.23
ICICI Bank,Financial,54.53,6.00,5.17,5.91
ITC,FMCG,23.98,5.44,4.66,4.72
Tata Consultancy Services,Technology,23.92,5.25,4.45,4.65
Kotak Mahindra Bank,Financial,37.73,4.64,3.71,4.64
Larsen & Toubro,Construction,21.94,3.96,3.50,3.84
Hindustan Unilever,FMCG,69.35,2.99,2.58,2.99
Axis Bank,Financial,45.74,3.39,2.88,2.92
State Bank of India,Financial,30.54,2.84,2.19,2.19
Bajaj Finance,Financial,47.90,2.03,1.44,2.03
Maruti Suzuki India,Automobile,31.85,2.08,1.59,1.88
Indusind Bank,Financial,22.01,1.93,1.48,1.76
Asian Paints,Chemicals,65.76,1.68,1.26,1.68
Bharti Airtel,Communication,0.00,1.47,0.93,1.47
HCL Technologies,Technology,14.96,1.35,1.18,1.24
Titan Company,Cons Durable,84.02,1.14,0.97,1.12
Mahindra & Mahindra,Automobile,12.54,1.38,1.09,1.11
Bajaj Finserv,Financial,34.76,1.09,0.90,1.09
NTPC,Energy,10.17,1.26,1.08,1.08
Nestle India,FMCG,86.20,1.06,0.00,1.06
Power Grid Corporation,Energy,6.96,1.09,0.90,0.99
Ultratech Cement,Construction,38.39,1.02,0.88,0.96
270. DSP Nifty Next 50 Index Fund - Direct Plan
SBI Life Insurance Company,Financial,80.40,4.29,1.32,4.29
HDFC Life Insurance,Financial,93.40,4.15,1.80,4.15
Godrej Consumer Products,FMCG,30.47,4.02,3.35,3.56
Dabur India,FMCG,56.52,3.92,3.19,3.47
Shree Cement,Construction,53.69,3.77,3.16,3.16
HPCL,Energy,9.39,3.45,0.00,3.09
Pidilite Industries,Chemicals,69.91,3.08,2.62,3.01
Divi's Laboratories,Healthcare,34.64,3.19,0.00,2.91
Marico,FMCG,43.21,2.96,2.54,2.79
Colgate-Palmolive,FMCG,56.36,2.75,2.13,2.75
United Spirits,FMCG,58.08,2.75,2.34,2.72
Avenue Supermarts,Services,105.93,2.70,1.97,2.70
Petronet LNG,Energy,19.10,2.94,2.59,2.67
ICICI Lombard General Insurance,Financial,55.14,2.93,2.33,2.64
Bajaj Holdings & Inv,Financial,13.62,2.71,0.00,2.52
Interglobe Aviation,Services,48.73,2.49,1.71,2.49
Havells India,Engineering,55.62,2.83,2.39,2.46
Shriram Transport Finance,Financial,9.49,2.63,2.06,2.46
Piramal Enterprises,Healthcare,16.51,3.54,2.36,2.36
Lupin,Healthcare,47.48,3.00,2.35,2.35
ICICI Prudential Life Insurance Co. Ltd.,Financial,60.75,2.28,1.50,2.28
Aurobindo Pharma,Healthcare,10.97,3.30,2.27,2.27
Container Corp.,Services,31.19,2.27,1.94,2.27
Ambuja Cements,Construction,15.76,2.46,2.05,2.05
United Breweries,FMCG,69.79,2.33,0.00,2.05
271. DSP Nifty Next 50 Index Fund - Regular Plan
SBI Life Insurance Company,Financial,80.40,4.29,1.32,4.29
HDFC Life Insurance,Financial,93.40,4.15,1.80,4.15
Godrej Consumer Products,FMCG,30.47,4.02,3.35,3.56
Dabur India,FMCG,56.52,3.92,3.19,3.47
Shree Cement,Construction,53.69,3.77,3.16,3.16
HPCL,Energy,9.39,3.45,0.00,3.09
Pidilite Industries,Chemicals,69.91,3.08,2.62,3.01
Divi's Laboratories,Healthcare,34.64,3.19,0.00,2.91
Marico,FMCG,43.21,2.96,2.54,2.79
Colgate-Palmolive,FMCG,56.36,2.75,2.13,2.75
United Spirits,FMCG,58.08,2.75,2.34,2.72
Avenue Supermarts,Services,105.93,2.70,1.97,2.70
Petronet LNG,Energy,19.10,2.94,2.59,2.67
ICICI Lombard General Insurance,Financial,55.14,2.93,2.33,2.64
Bajaj Holdings & Inv,Financial,13.62,2.71,0.00,2.52
Interglobe Aviation,Services,48.73,2.49,1.71,2.49
Havells India,Engineering,55.62,2.83,2.39,2.46
Shriram Transport Finance,Financial,9.49,2.63,2.06,2.46
Piramal Enterprises,Healthcare,16.51,3.54,2.36,2.36
Lupin,Healthcare,47.48,3.00,2.35,2.35
ICICI Prudential Life Insurance Co. Ltd.,Financial,60.75,2.28,1.50,2.28
Aurobindo Pharma,Healthcare,10.97,3.30,2.27,2.27
Container Corp.,Services,31.19,2.27,1.94,2.27
Ambuja Cements,Construction,15.76,2.46,2.05,2.05
United Breweries,FMCG,69.79,2.33,0.00,2.05
272. DSP Quant Fund - Direct Plan
Bajaj Finance,Financial,47.90,8.00,7.05,8.00
Bajaj Finserv,Financial,34.76,6.87,5.99,6.70
HDFC Bank,Financial,29.02,6.67,6.34,6.54
Indusind Bank,Financial,22.01,5.36,4.79,4.79
HDFC Life Insurance,Financial,93.40,3.12,2.47,3.12
Divi's Laboratories,Healthcare,34.64,3.34,3.05,3.11
Voltas,Cons Durable,47.68,2.54,2.38,2.53
Infosys,Technology,17.89,2.52,2.17,2.33
ICICI Prudential Life Insurance Co. Ltd.,Financial,60.75,2.30,1.98,2.30
Tata Consultancy Services,Technology,23.92,2.60,2.26,2.26
HCL Technologies,Technology,14.96,2.32,2.13,2.13
Asian Paints,Chemicals,65.76,2.08,1.64,2.08
Pidilite Industries,Chemicals,69.91,2.09,1.76,2.05
Wipro,Technology,14.62,2.45,2.02,2.02
Tech Mahindra,Technology,16.19,2.06,1.93,1.98
Nestle India,FMCG,86.20,1.81,1.59,1.81
Berger Paints India,Chemicals,87.98,1.73,1.29,1.73
Colgate-Palmolive,FMCG,56.36,1.73,1.33,1.73
ICICI Lombard General Insurance,Financial,55.14,1.92,1.62,1.72
Tata Chemicals,Chemicals,13.17,1.84,1.69,1.69
Hindustan Unilever,FMCG,69.35,1.70,1.55,1.67
UPL,Chemicals,40.97,1.81,1.67,1.67
Marico,FMCG,43.21,1.75,1.59,1.65
Crompton Greaves Consumer Electricals,Cons Durable,39.74,1.61,1.52,1.60
GSK Consumer Healthcare,FMCG,36.81,1.61,1.47,1.59
273. DSP Quant Fund - Regular Plan
Bajaj Finance,Financial,47.90,8.00,7.05,8.00
Bajaj Finserv,Financial,34.76,6.87,5.99,6.70
HDFC Bank,Financial,29.02,6.67,6.34,6.54
Indusind Bank,Financial,22.01,5.36,4.79,4.79
HDFC Life Insurance,Financial,93.40,3.12,2.47,3.12
Divi's Laboratories,Healthcare,34.64,3.34,3.05,3.11
Voltas,Cons Durable,47.68,2.54,2.38,2.53
Infosys,Technology,17.89,2.52,2.17,2.33
ICICI Prudential Life Insurance Co. Ltd.,Financial,60.75,2.30,1.98,2.30
Tata Consultancy Services,Technology,23.92,2.60,2.26,2.26
HCL Technologies,Technology,14.96,2.32,2.13,2.13
Asian Paints,Chemicals,65.76,2.08,1.64,2.08
Pidilite Industries,Chemicals,69.91,2.09,1.76,2.05
Wipro,Technology,14.62,2.45,2.02,2.02
Tech Mahindra,Technology,16.19,2.06,1.93,1.98
Nestle India,FMCG,86.20,1.81,1.59,1.81
Berger Paints India,Chemicals,87.98,1.73,1.29,1.73
Colgate-Palmolive,FMCG,56.36,1.73,1.33,1.73
ICICI Lombard General Insurance,Financial,55.14,1.92,1.62,1.72
Tata Chemicals,Chemicals,13.17,1.84,1.69,1.69
Hindustan Unilever,FMCG,69.35,1.70,1.55,1.67
UPL,Chemicals,40.97,1.81,1.67,1.67
Marico,FMCG,43.21,1.75,1.59,1.65
Crompton Greaves Consumer Electricals,Cons Durable,39.74,1.61,1.52,1.60
GSK Consumer Healthcare,FMCG,36.81,1.61,1.47,1.59
274. DSP Regular Savings Fund
HDFC Bank,Financial,29.02,3.06,1.22,3.06
Bajaj Finance,Financial,47.90,2.73,0.53,2.73
Blue Star,Cons Durable,47.98,1.52,0.70,1.52
GAIL,Energy,9.63,1.69,0.34,1.17
Voltas,Cons Durable,47.68,1.00,0.00,0.97
Ipca Laboratories,Healthcare,22.87,0.95,0.00,0.90
Kotak Mahindra Bank,Financial,37.73,0.89,0.16,0.89
ICICI Lombard General Insurance,Financial,55.14,0.93,0.00,0.79
V-Guard Industries,Cons Durable,56.73,1.13,0.63,0.77
Eris Lifesciences,Healthcare,19.19,1.56,0.00,0.70
BPCL,Energy,19.54,0.94,0.34,0.68
NTPC,Energy,10.17,0.67,0.00,0.62
Britannia Inds.,FMCG,68.67,0.73,0.41,0.54
Satin Creditcare Network,Financial,6.25,0.53,0.18,0.53
Gujarat State Petronet,Energy,13.73,0.57,0.25,0.52
HPCL,Energy,9.39,1.55,0.34,0.52
Indusind Bank,Financial,22.01,1.09,0.51,0.51
Nestle India,FMCG,86.20,0.51,0.00,0.51
Shree Cement,Construction,53.69,0.52,0.00,0.50
Larsen & Toubro,Construction,21.94,1.23,0.00,0.47
Minda Industries,Automobile,35.51,0.59,0.00,0.46
Sun Pharmaceutical Inds.,Healthcare,32.01,0.73,0.00,0.43
Bharat Electronics,Engineering,14.27,0.85,0.20,0.43
AU Small Finance Bank,Financial,35.37,0.83,0.00,0.41
Sun TV Network,Services,14.96,0.71,0.00,0.40
275. DSP Regular Savings Fund - Direct Plan
HDFC Bank,Financial,29.02,3.06,1.22,3.06
Bajaj Finance,Financial,47.90,2.73,0.53,2.73
Blue Star,Cons Durable,47.98,1.52,0.70,1.52
GAIL,Energy,9.63,1.69,0.34,1.17
Voltas,Cons Durable,47.68,1.00,0.00,0.97
Ipca Laboratories,Healthcare,22.87,0.95,0.00,0.90
Kotak Mahindra Bank,Financial,37.73,0.89,0.16,0.89
ICICI Lombard General Insurance,Financial,55.14,0.93,0.00,0.79
V-Guard Industries,Cons Durable,56.73,1.13,0.63,0.77
Eris Lifesciences,Healthcare,19.19,1.56,0.00,0.70
BPCL,Energy,19.54,0.94,0.34,0.68
NTPC,Energy,10.17,0.67,0.00,0.62
Britannia Inds.,FMCG,68.67,0.73,0.41,0.54
Satin Creditcare Network,Financial,6.25,0.53,0.18,0.53
Gujarat State Petronet,Energy,13.73,0.57,0.25,0.52
HPCL,Energy,9.39,1.55,0.34,0.52
Indusind Bank,Financial,22.01,1.09,0.51,0.51
Nestle India,FMCG,86.20,0.51,0.00,0.51
Shree Cement,Construction,53.69,0.52,0.00,0.50
Larsen & Toubro,Construction,21.94,1.23,0.00,0.47
Minda Industries,Automobile,35.51,0.59,0.00,0.46
Sun Pharmaceutical Inds.,Healthcare,32.01,0.73,0.00,0.43
Bharat Electronics,Engineering,14.27,0.85,0.20,0.43
AU Small Finance Bank,Financial,35.37,0.83,0.00,0.41
Sun TV Network,Services,14.96,0.71,0.00,0.40
276. DSP Small Cap Fund - Direct Plan
Atul,Chemicals,26.68,4.41,2.33,4.29
Ipca Laboratories,Healthcare,22.87,5.23,1.04,4.14
DCB Bank,Financial,15.91,4.17,2.14,3.69
SRF,Diversified,23.36,4.57,2.65,2.98
APL Apollo Tubes,Metals,21.84,3.34,2.22,2.86
Finolex Cables,Engineering,17.26,3.72,2.05,2.85
Nilkamal,Chemicals,16.66,2.81,0.00,2.44
Finolex Industries,Chemicals,24.19,2.38,1.52,2.38
Navin Fluorine International,Chemicals,25.93,2.72,1.79,2.36
Cera Sanitaryware,Construction,29.60,2.36,1.60,2.36
Manappuram Finance,Financial,13.68,3.22,1.10,2.34
Welspun India,Textiles,17.18,2.86,0.00,2.31
Kalpataru Power Trans,Construction,17.01,2.38,1.13,2.30
Ratnamani Metals & Tubes,Metals,16.70,2.31,1.21,2.27
KPR Mills,Textiles,12.57,3.54,2.14,2.14
Tube Investments Of India,Automobile,27.12,1.81,0.00,1.81
Aarti Industries,Chemicals,28.00,3.97,1.77,1.77
GHCL,Chemicals,5.26,1.96,0.00,1.74
Siyaram Silk Mills,Textiles,10.69,2.78,1.17,1.73
JB Chemicals & Pharma,Healthcare,14.58,1.84,1.01,1.70
VST Industries,FMCG,25.46,1.68,0.54,1.68
Sharda Cropchem,Chemicals,15.07,3.67,1.50,1.65
Shopper's Stop,Services,48.87,1.66,0.00,1.57
Varroc Engineering,Automobile,14.73,1.58,0.00,1.55
Chambal Fertilisers & Chem.,Chemicals,10.59,1.96,1.07,1.50
277. DSP Small Cap Fund - Regular Plan
Atul,Chemicals,26.68,4.41,2.33,4.29
Ipca Laboratories,Healthcare,22.87,5.23,1.04,4.14
DCB Bank,Financial,15.91,4.17,2.14,3.69
SRF,Diversified,23.36,4.57,2.65,2.98
APL Apollo Tubes,Metals,21.84,3.34,2.22,2.86
Finolex Cables,Engineering,17.26,3.72,2.05,2.85
Nilkamal,Chemicals,16.66,2.81,0.00,2.44
Finolex Industries,Chemicals,24.19,2.38,1.52,2.38
Navin Fluorine International,Chemicals,25.93,2.72,1.79,2.36
Cera Sanitaryware,Construction,29.60,2.36,1.60,2.36
Manappuram Finance,Financial,13.68,3.22,1.10,2.34
Welspun India,Textiles,17.18,2.86,0.00,2.31
Kalpataru Power Trans,Construction,17.01,2.38,1.13,2.30
Ratnamani Metals & Tubes,Metals,16.70,2.31,1.21,2.27
KPR Mills,Textiles,12.57,3.54,2.14,2.14
Tube Investments Of India,Automobile,27.12,1.81,0.00,1.81
Aarti Industries,Chemicals,28.00,3.97,1.77,1.77
GHCL,Chemicals,5.26,1.96,0.00,1.74
Siyaram Silk Mills,Textiles,10.69,2.78,1.17,1.73
JB Chemicals & Pharma,Healthcare,14.58,1.84,1.01,1.70
VST Industries,FMCG,25.46,1.68,0.54,1.68
Sharda Cropchem,Chemicals,15.07,3.67,1.50,1.65
Shopper's Stop,Services,48.87,1.66,0.00,1.57
Varroc Engineering,Automobile,14.73,1.58,0.00,1.55
Chambal Fertilisers & Chem.,Chemicals,10.59,1.96,1.07,1.50
278. DSP T.I.G.E.R. Fund - Direct Plan
ICICI Bank,Financial,54.53,10.36,3.99,9.44
HDFC Bank,Financial,29.02,7.43,3.67,6.87
Larsen & Toubro,Construction,21.94,8.64,5.52,6.19
Axis Bank,Financial,45.74,6.91,0.00,5.56
Siemens,Engineering,58.60,3.68,0.00,3.68
BPCL,Energy,19.54,2.85,0.00,2.85
NTPC,Energy,10.17,3.04,0.00,2.49
Tata Power,Energy,24.82,2.56,0.00,2.39
Thermax,Engineering,39.86,2.26,0.00,2.26
KNR Constructions,Construction,13.59,3.02,1.55,2.25
Bharti Airtel,Communication,0.00,2.18,0.00,2.18
BEML,Engineering,31.33,2.08,0.00,2.08
Ultratech Cement,Construction,38.39,3.65,1.17,2.02
Kalpataru Power Trans,Construction,17.01,3.44,1.55,1.74
HPCL,Energy,9.39,2.50,0.00,1.60
Reliance Industries,Energy,21.30,1.57,0.00,1.57
Gujarat Pipavav Port,Services,17.90,1.64,0.00,1.57
Blue Star,Cons Durable,47.98,1.58,0.60,1.54
ACC,Construction,15.79,2.08,0.00,1.51
Container Corp.,Services,31.19,1.45,0.00,1.42
ONGC,Energy,6.78,2.12,0.00,1.36
Ahluwalia Contracts,Construction,18.06,1.57,0.48,1.36
SKF India,Engineering,31.89,1.34,0.00,1.34
Solar Industries,Chemicals,37.31,1.68,1.01,1.33
Ambuja Cements,Construction,15.76,2.26,0.00,1.29
279. DSP T.I.G.E.R. Fund - Regular Plan
ICICI Bank,Financial,54.53,10.36,3.99,9.44
HDFC Bank,Financial,29.02,7.43,3.67,6.87
Larsen & Toubro,Construction,21.94,8.64,5.52,6.19
Axis Bank,Financial,45.74,6.91,0.00,5.56
Siemens,Engineering,58.60,3.68,0.00,3.68
BPCL,Energy,19.54,2.85,0.00,2.85
NTPC,Energy,10.17,3.04,0.00,2.49
Tata Power,Energy,24.82,2.56,0.00,2.39
Thermax,Engineering,39.86,2.26,0.00,2.26
KNR Constructions,Construction,13.59,3.02,1.55,2.25
Bharti Airtel,Communication,0.00,2.18,0.00,2.18
BEML,Engineering,31.33,2.08,0.00,2.08
Ultratech Cement,Construction,38.39,3.65,1.17,2.02
Kalpataru Power Trans,Construction,17.01,3.44,1.55,1.74
HPCL,Energy,9.39,2.50,0.00,1.60
Reliance Industries,Energy,21.30,1.57,0.00,1.57
Gujarat Pipavav Port,Services,17.90,1.64,0.00,1.57
Blue Star,Cons Durable,47.98,1.58,0.60,1.54
ACC,Construction,15.79,2.08,0.00,1.51
Container Corp.,Services,31.19,1.45,0.00,1.42
ONGC,Energy,6.78,2.12,0.00,1.36
Ahluwalia Contracts,Construction,18.06,1.57,0.48,1.36
SKF India,Engineering,31.89,1.34,0.00,1.34
Solar Industries,Chemicals,37.31,1.68,1.01,1.33
Ambuja Cements,Construction,15.76,2.26,0.00,1.29
280. DSP Tax Saver Fund
ICICI Bank,Financial,54.53,9.59,2.90,9.59
HDFC Bank,Financial,29.02,9.53,3.48,9.53
Axis Bank,Financial,45.74,7.36,0.00,5.00
Reliance Industries,Energy,21.30,4.54,1.04,4.54
Larsen & Toubro,Construction,21.94,4.33,2.25,3.59
Kotak Mahindra Bank,Financial,37.73,3.39,0.00,3.09
Asian Paints,Chemicals,65.76,3.41,0.59,2.69
Bharti Airtel,Communication,0.00,2.32,0.00,2.32
Tech Mahindra,Technology,16.19,3.97,0.00,2.04
HPCL,Energy,9.39,2.83,0.00,2.01
Siemens,Engineering,58.60,1.92,0.00,1.92
BPCL,Energy,19.54,2.29,0.00,1.90
Coal India,Energy,7.07,1.85,0.00,1.85
Infosys,Technology,17.89,4.05,0.83,1.83
HCL Technologies,Technology,14.96,4.66,1.05,1.82
Ipca Laboratories,Healthcare,22.87,2.28,0.56,1.80
Ultratech Cement,Construction,38.39,1.93,0.63,1.62
NTPC,Energy,10.17,2.19,0.00,1.51
Hindustan Unilever,FMCG,69.35,2.26,0.00,1.47
Bajaj Finance,Financial,47.90,2.83,0.00,1.44
Emami,FMCG,48.90,1.41,0.00,1.41
ONGC,Energy,6.78,2.44,0.00,1.40
HDFC Life Insurance,Financial,93.40,1.37,0.00,1.37
GAIL,Energy,9.63,4.40,0.00,1.24
JB Chemicals & Pharma,Healthcare,14.58,1.30,0.00,1.18
281. DSP Tax Saver Fund - Direct Plan
ICICI Bank,Financial,54.53,9.59,2.90,9.59
HDFC Bank,Financial,29.02,9.53,3.48,9.53
Axis Bank,Financial,45.74,7.36,0.00,5.00
Reliance Industries,Energy,21.30,4.54,1.04,4.54
Larsen & Toubro,Construction,21.94,4.33,2.25,3.59
Kotak Mahindra Bank,Financial,37.73,3.39,0.00,3.09
Asian Paints,Chemicals,65.76,3.41,0.59,2.69
Bharti Airtel,Communication,0.00,2.32,0.00,2.32
Tech Mahindra,Technology,16.19,3.97,0.00,2.04
HPCL,Energy,9.39,2.83,0.00,2.01
Siemens,Engineering,58.60,1.92,0.00,1.92
BPCL,Energy,19.54,2.29,0.00,1.90
Coal India,Energy,7.07,1.85,0.00,1.85
Infosys,Technology,17.89,4.05,0.83,1.83
HCL Technologies,Technology,14.96,4.66,1.05,1.82
Ipca Laboratories,Healthcare,22.87,2.28,0.56,1.80
Ultratech Cement,Construction,38.39,1.93,0.63,1.62
NTPC,Energy,10.17,2.19,0.00,1.51
Hindustan Unilever,FMCG,69.35,2.26,0.00,1.47
Bajaj Finance,Financial,47.90,2.83,0.00,1.44
Emami,FMCG,48.90,1.41,0.00,1.41
ONGC,Energy,6.78,2.44,0.00,1.40
HDFC Life Insurance,Financial,93.40,1.37,0.00,1.37
GAIL,Energy,9.63,4.40,0.00,1.24
JB Chemicals & Pharma,Healthcare,14.58,1.30,0.00,1.18
282. DSP Top 100 Equity Fund - Direct Plan
HDFC Bank,Financial,29.02,14.24,8.69,14.24
Bajaj Finance,Financial,47.90,7.27,2.83,7.27
ICICI Bank,Financial,54.53,6.90,0.76,6.90
Reliance Industries,Energy,21.30,10.06,0.00,6.72
Larsen & Toubro,Construction,21.94,7.31,3.37,5.56
Axis Bank,Financial,45.74,4.59,0.00,4.59
Kotak Mahindra Bank,Financial,37.73,4.07,0.00,4.07
Maruti Suzuki India,Automobile,31.85,9.88,3.74,3.74
Ultratech Cement,Construction,38.39,4.00,1.62,2.59
BPCL,Energy,19.54,4.75,1.43,2.51
Indusind Bank,Financial,22.01,5.18,2.42,2.42
Dr. Reddy's Lab,Healthcare,21.63,3.01,0.00,2.38
HDFC Life Insurance,Financial,93.40,2.17,0.00,2.15
Tata Consultancy Services,Technology,23.92,2.10,0.00,2.10
Shree Cement,Construction,53.69,2.45,1.47,2.04
Bharti Airtel,Communication,0.00,2.07,0.00,2.01
Titan Company,Cons Durable,84.02,2.46,0.00,1.95
ICICI Lombard General Insurance,Financial,55.14,2.83,0.00,1.87
SBI Life Insurance Company,Financial,80.40,1.94,0.00,1.80
Britannia Inds.,FMCG,68.67,1.62,0.00,1.62
Tata Steel,Metals,4.79,2.30,0.00,1.53
Avenue Supermarts,Services,105.93,1.80,0.00,1.53
Zee Entertainment,Services,13.11,1.47,0.00,1.47
HDFC,Financial,34.47,5.74,0.00,1.19
Infosys,Technology,17.89,5.55,0.00,1.06
283. DSP Top 100 Equity Fund - Regular Plan
HDFC Bank,Financial,29.02,14.24,8.69,14.24
Bajaj Finance,Financial,47.90,7.27,2.83,7.27
ICICI Bank,Financial,54.53,6.90,0.76,6.90
Reliance Industries,Energy,21.30,10.06,0.00,6.72
Larsen & Toubro,Construction,21.94,7.31,3.37,5.56
Axis Bank,Financial,45.74,4.59,0.00,4.59
Kotak Mahindra Bank,Financial,37.73,4.07,0.00,4.07
Maruti Suzuki India,Automobile,31.85,9.88,3.74,3.74
Ultratech Cement,Construction,38.39,4.00,1.62,2.59
BPCL,Energy,19.54,4.75,1.43,2.51
Indusind Bank,Financial,22.01,5.18,2.42,2.42
Dr. Reddy's Lab,Healthcare,21.63,3.01,0.00,2.38
HDFC Life Insurance,Financial,93.40,2.17,0.00,2.15
Tata Consultancy Services,Technology,23.92,2.10,0.00,2.10
Shree Cement,Construction,53.69,2.45,1.47,2.04
Bharti Airtel,Communication,0.00,2.07,0.00,2.01
Titan Company,Cons Durable,84.02,2.46,0.00,1.95
ICICI Lombard General Insurance,Financial,55.14,2.83,0.00,1.87
SBI Life Insurance Company,Financial,80.40,1.94,0.00,1.80
Britannia Inds.,FMCG,68.67,1.62,0.00,1.62
Tata Steel,Metals,4.79,2.30,0.00,1.53
Avenue Supermarts,Services,105.93,1.80,0.00,1.53
Zee Entertainment,Services,13.11,1.47,0.00,1.47
HDFC,Financial,34.47,5.74,0.00,1.19
Infosys,Technology,17.89,5.55,0.00,1.06
284. DSP US Flexible Equity Fund
Black Rock Global Funds - US Flexible Equity Fund,-,-,-,-,96.10
285. DSP US Flexible Equity Fund - Direct Plan
Black Rock Global Funds - US Flexible Equity Fund,-,-,-,-,96.10
286. DSP World Agriculture Fund
Black Rock Global Funds - World Agriculture Fund,-,-,-,-,96.18
287. DSP World Agriculture Fund - Direct Plan
Black Rock Global Funds - World Agriculture Fund,-,-,-,-,96.18
288. DSP World Energy Fund - Direct Plan
Black Rock Global Funds - World Energy Fund,-,-,-,-,66.11
Black Rock Global Funds - New Energy Fund,-,-,-,-,30.63
289. DSP World Energy Fund - Regular Plan
Black Rock Global Funds - World Energy Fund,-,-,-,-,66.11
Black Rock Global Funds - New Energy Fund,-,-,-,-,30.63
290. DSP World Gold Fund - Direct Plan
Black Rock Global Funds - World Gold Fund,-,-,-,-,97.27
291. DSP World Gold Fund - Regular Plan
Black Rock Global Funds - World Gold Fund,-,-,-,-,97.27
292. DSP World Mining Fund - Direct Plan
Black Rock Global Funds - World Mining Fund,-,-,-,-,95.84
293. DSP World Mining Fund - Regular Plan
Black Rock Global Funds - World Mining Fund,-,-,-,-,95.84
294. Edelweiss Aggressive Hybrid Fund - Direct Plan
HDFC Bank,Financial,29.02,7.47,0.11,5.63
Reliance Industries,Energy,21.30,6.00,1.39,4.68
Infosys,Technology,17.89,4.95,1.75,4.18
ICICI Bank,Financial,54.53,4.24,1.09,3.66
International Paper APPM,FMCG,6.07,2.98,0.00,2.98
ITC,FMCG,23.98,4.26,1.00,2.73
